reactions,metabolites,metabolitestotal,gpr,genes
SUCMALtpp_num2,mal__L_p,mal__L,SSON_4300,SSON_4300
SUCMALtpp_num2,succ_c,succ,SSON_4300,SSON_4300
SUCMALtpp_num3,mal__L_p,mal__L,SSON_0574,SSON_0574
SUCMALtpp_num3,succ_c,succ,SSON_0574,SSON_0574
SERt2rpp_num2,ser__L_p,ser__L,SSON_3273,SSON_3273
TRDR_num2,trdox_c,trdox,SSON_0889 and SSON_2708,SSON_2708
TRDR_num2,trdox_c,trdox,SSON_0889 and SSON_2708,SSON_0889
SFGTHi_num2,Sfglutth_c,Sfglutth,SSON_0334,SSON_0334
SHK3Dr_num2,3dhsk_c,3dhsk,SSON_3422,SSON_3422
SHKK_num2,skm_c,skm,SSON_0364,SSON_0364
TRPt2rpp_num2,trp__L_p,trp__L,SSON_1651,SSON_1651
TRPt2rpp_num3,trp__L_p,trp__L,SSON_0120,SSON_0120
