reactions,data_type,kcat,MW,kcat_MW
MMAt_reverse_num1,DLkcat,9.1055,50664.980900000024,323.49563167406603
MMAMT_num3,DLkcat,9.072,50161.77070000005,651.0774947583731
MMAMT_num2,DLkcat,8.9757,36760.9067,inf
MMAMT_num10,DLkcat,8.9757,36760.9067,inf
GMPS2_num3,DLkcat,8.9437,27923.87190000001,1153.039238802696
PFK_adp,DLkcat,8.9333,55213.84640000002,291.23020851523205
DURIPP_reverse,DLkcat,8.8905,54627.459500000026,585.8921555742489
TMDPP_reverse,DLkcat,8.8905,54627.459500000026,585.8921555742489
AKACAL,DLkcat,8.8684,45031.69440000004,354.48632818932936
DHPM2_num3,DLkcat,8.7159,70066.9332000003,223.90904358862292
CODHr_num1,DLkcat,8.5726,88774.11650000063,173.8195840000265
CBPS,DLkcat,8.5411,118343.70490000081,155.19915621216145
RBK,DLkcat,8.5073,32914.90510000003,465.23421390633104
DHQTi_reverse,DLkcat,8.4972,26245.1458,582.7729103337655
FBA2_reverse_num3,DLkcat,8.4654,33688.78060000002,904.6168919512625
UAPGR,DLkcat,8.4314,35329.5337,429.57034556049064
AHCi_reverse,DLkcat,8.3271,44888.138900000034,667.8280885465709
ACHBS_num4,DLkcat,8.2443,63466.82250000022,467.63771732860744
SERTRS_num2,DLkcat,8.2209,57827.57170000004,255.89212143936507
PSCVT_reverse,DLkcat,8.189,47677.01850000008,618.3356452962752
ALCD20y_num1,DLkcat,8.1602,33556.94570000004,875.4288981669736
AKPCAL,DLkcat,8.1344,45031.69440000004,325.14699247026306
CODHr_reverse_num3,DLkcat,8.1153,66444.69860000018,inf
DURIPP,DLkcat,8.0039,54627.459500000026,527.4643972780756
ASAD,DLkcat,7.9836,36966.00630000002,388.7485135228144
VALt2r,DLkcat,7.8844,35586.74120000001,589.4399779028538
VALt2r_reverse,DLkcat,7.8844,35586.74120000001,589.4399779028538
CTPS2,DLkcat,7.8503,59454.40950000006,118.83508825363057
IOR3_num2,DLkcat,7.8275,67989.32160000029,255.89442301193512
ABTA,DLkcat,7.8233,52235.39440000006,539.1723432646268
HISTRS,DLkcat,7.8095,45934.94749999999,612.0438039033354
TMDPP,DLkcat,7.6426,54627.459500000026,503.6543938126939
NN5HBPRT,DLkcat,7.6371,37249.821399999986,369.04284324971303
PGLYCP_num2,DLkcat,7.6302,28287.182500000028,971.0659589374083
CODHr_reverse_num1,DLkcat,7.5284,88774.11650000063,152.6471964381634
G1PACT_num1,DLkcat,7.5234,44484.63540000002,304.4224118784166
G1PDH_reverse,DLkcat,7.4097,37989.35429999999,351.08414569710135
HSDy_reverse,DLkcat,7.3467,35119.19760000002,753.0957939654062
UAG2EMA_reverse_num2,DLkcat,7.2873,39229.0058,334.37350074265714
IPPMIa_reverse_num2,DLkcat,7.1886,46648.784700000026,554.7617192265244
IPPMIb_num2,DLkcat,7.1886,46648.784700000026,554.7617192265244
SHCHCC_num2,DLkcat,7.1752,13975.941699999983,462.05687878620785
PPS_num3,DLkcat,7.0359,100283.92440000066,126.28763857988703
ALCD20y_num3,DLkcat,6.9779,37679.46259999999,666.6878523899119
HCITS_num1,DLkcat,6.9383,38816.291600000026,643.4896011549951
IPPS_num1,DLkcat,6.8483,50636.96359999995,69.55359497785646
MMAMT_num4,DLkcat,6.7518,50103.70490000007,inf
GF4GL_3_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
GF4GL_2_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
GF4GL_5_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
GF4GL_1_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
GF4GL_6_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
GF4GL_4_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
GF4GL_0_num2,DLkcat,6.6885,28937.03840000001,832.1031222047933
PAPSR_num2,DLkcat,6.6726,88538.67150000062,135.65462183380419
THRS_num2,DLkcat,6.6573,43351.96710000005,276.41513872619606
XPPT_num2,DLkcat,6.5951,25929.280400000036,915.6582687115362
HXPRT_num2,DLkcat,6.5951,25929.280400000036,915.6582687115362
GUAPRT_num2,DLkcat,6.5951,25929.280400000036,915.6582687115362
ILEt2r_reverse,DLkcat,6.5937,35586.74120000001,492.946880206236
ILEt2r,DLkcat,6.5937,35586.74120000001,492.946880206236
KARA1_reverse,DLkcat,6.5882,36993.474300000016,320.5635649096088
CPC3MT,DLkcat,6.5224,29212.14700000001,401.8985663737758
GALUi_num2,DLkcat,6.5142,34589.21860000003,338.9946484654033
TSULabc_num6,DLkcat,6.4669,7257.399599999999,1603.9381378421
PRAGSr,DLkcat,6.4198,46904.37710000001,246.36591965315745
DHPS2_num1,DLkcat,6.3385,9216.416599999997,1237.9323217659241
PRAGSr_reverse,DLkcat,6.325,46904.37710000001,242.72787965454074
GLUPRT,DLkcat,6.2198,52339.27770000002,213.90512998997687
SERTRS_num1,DLkcat,6.1082,48311.84730000001,227.57896074075393
CODHr_num6,DLkcat,6.1078,51232.534600000086,inf
NADS2_num2,DLkcat,6.091,28972.72640000002,378.41795931224453
PROt2r_num2,DLkcat,6.0263,69159.25670000029,156.84581526163157
UAG2EMA_num1,DLkcat,5.9967,41115.865200000015,262.52785749477545
OORr_reverse,DLkcat,5.9626,64253.77300000019,111.73056409554036
UAGDP_num2,DLkcat,5.961,44484.63540000002,241.20238153059015
DMAt_num1,DLkcat,5.9557,50664.980900000024,211.59111894582782
DMAt_reverse_num1,DLkcat,5.9557,50664.980900000024,211.59111894582782
SERAT,DLkcat,5.9235,34088.02829999999,312.78723152198285
OCBT,DLkcat,5.8887,33813.530300000006,626.9478463773419
MTHFR3,DLkcat,5.8682,31771.539,332.45981568598233
PTPATi,DLkcat,5.8129,18585.049600000002,562.9912335558146
CDGGGPP4,DLkcat,5.5118,22449.95739999999,883.8537929697814
CDGGGPP3,DLkcat,5.5118,22449.95739999999,883.8537929697814
ACLS_num5,DLkcat,5.431,63963.36120000008,305.6687396221444
UAG2EMA_reverse_num1,DLkcat,5.3837,41115.865200000015,235.69150139153575
H4MPTGL_gtp,DLkcat,5.3801,36173.638299999984,535.4274800718624
H4MPTGL_atp,DLkcat,5.3801,36173.638299999984,535.4274800718624
NIT_n1p4_num2,DLkcat,5.349,60216.05960000006,69.25324140317136
