,kcat,data_type,MW,kcat_MW
FAD_16_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_16_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_16_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_16_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_16_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_16_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_16_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_16_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_16_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_16_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_16_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_16_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_16_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_16_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_16_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_16_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_17_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_17_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_17_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_17_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_17_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_17_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_17_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_17_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_17_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_17_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_17_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_17_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_17_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_17_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_17_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_17_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_17_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_17_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_17_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_17_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_17_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_17_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_17_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_17_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_17_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_17_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_17_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_17_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_17_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_17_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_17_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_17_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_17_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_17_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_17_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_17_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_17_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_17_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_17_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_17_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_17_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_17_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_17_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_17_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_17_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_17_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_17_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_17_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_17_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_17_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_17_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_17_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_17_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_17_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_17_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_17_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_17_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_17_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_17_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_20_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_20_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_20_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_20_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_20_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_20_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_20_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_20_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_20_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_20_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_20_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_20_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_20_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_20_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_20_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_20_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_20_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_20_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_20_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_20_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_20_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_20_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_20_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_20_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_20_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_20_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_20_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_20_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_20_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_20_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_20_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_20_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_20_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_20_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_20_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_20_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_20_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_20_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_20_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_20_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_20_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_20_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_20_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_20_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_20_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_20_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_20_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_20_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_20_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_20_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_20_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_20_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_20_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_20_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_20_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_20_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_20_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_20_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_20_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_18_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_18_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_18_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_18_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_18_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_18_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_18_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_18_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_18_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_18_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_18_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_18_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_18_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_18_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_18_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_18_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_18_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_18_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_18_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_18_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_18_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_18_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_18_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_18_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_18_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_18_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_18_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_18_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_18_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_18_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_18_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_18_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_18_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_18_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_18_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_18_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_18_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_18_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_18_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_18_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_18_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_18_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_18_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_18_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_18_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_18_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_18_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_18_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_18_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_18_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_18_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_18_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_18_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_18_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_18_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_18_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_18_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_18_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_18_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_19_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_19_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_19_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_19_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_19_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_19_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_19_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_19_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_19_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_19_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_19_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_19_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_19_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_19_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_19_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_19_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_19_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_19_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_19_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_19_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_19_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_19_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_19_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_19_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_19_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_19_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_19_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_19_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_19_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_19_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_19_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_19_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_19_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_19_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_19_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_19_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_19_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_19_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_19_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_19_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_19_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_19_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_19_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
